2.01E+17,@DonJohnson101 I am thinking about putting a porno together.. The lead will be called Dong Johnson.. U down to finance and star?
2.00E+17,Keeping it heart healthy and classy tonight lol 
2.00E+17,Just did the wind tunnel getting ready for Saturdays jump!! 
2.00E+17,Crazy game.. Congrats Denver fans!! Till next game
2.00E+17,KOBE IS HANDS DOWN THE MAN!!!!!!
2.00E+17,This laker game is insane!!!!
2.00E+17,It was a beautiful day in Malibu today.. Hope you all had a nice day as well 
2.00E+17,Somebody is tired 
2.00E+17,Gus and I spooning :) he loves to cuddle  
2.00E+17,Hahah awe that's do cute @tackelberry and @dre_mataele  
1.99E+17,Just found this pic from yesterday... Great times with the boys in Newport  
1.99E+17,AhahahahahHhhHhhh @tackelberry killing it 
1.99E+17,@tackelberry throwing down the most epic mariachi solo ever!!! Hahaha  
1.99E+17,That mustache is rideable!! Chillin with @tackelberry and @dre_mataele  
1.99E+17,Happy cinco de mayo to all of you!! RAGE but stay responsible.. NO drinking and driving!!!
1.99E+17,In Newport Chillin for cinco de mayo... Pretty awesome around these parts 
1.99E+17,Hahaha @tackelberry being himself.. Pounding balsamico   
1.99E+17,Epic night with the boys  
1.99E+17,Shhhhh @eliwehbe and @iamjroc 
1.99E+17,Trying to sneak those glasses around @iamjroc got you SMYD @ryanlabbe hahaha 
1.99E+17,Haha @iamjroc in a serious bromance.. Cute boyfriend my man 
1.98E+17,Moving down PCH looking for overpriced sports cars to take advantage of 
1.98E+17,It's all about the Vitamin Barn... Talk about a natural high  
1.98E+17,Craziest shit I have ever seen... Addicted to drinking gasoline!!!  
1.98E+17,Cutest little cat ever :) 
1.98E+17,Late night snack :) 
1.98E+17,What the fuck is on @taylormosher s head!!! Haha 
1.98E+17,Somebody orders out a'lot and it's not me 
1.97E+17,Chocked out!! Hah @taylormosher  
1.97E+17,He is still going!!! Hahahaha 
